Resource,EIC_storage_metalair_advanced_0,EIC_landbasedwind_class1_moderate_0,EIC_landbasedwind_class1_moderate_1,EIC_landbasedwind_class1_moderate_2,EIC_landbasedwind_class1_moderate_3,EIC_landbasedwind_class1_moderate_4,EIC_landbasedwind_class1_moderate_5,EIC_landbasedwind_class1_moderate_6,EIC_landbasedwind_class1_moderate_7,EIC_landbasedwind_class1_moderate_8,EIC_landbasedwind_class1_moderate_9,EIC_utilitypv_class1_moderate_0,EIC_utilitypv_class1_moderate_1,EIC_utilitypv_class1_moderate_2,EIC_utilitypv_class1_moderate_3,EIC_utilitypv_class1_moderate_4,EIC_utilitypv_class1_moderate_5,EIC_utilitypv_class1_moderate_6,EIC_utilitypv_class1_moderate_7,EIC_utilitypv_class1_moderate_8,EIC_utilitypv_class1_moderate_9,TRE_storage_metalair_advanced_0,TRE_landbasedwind_class1_moderate_0,TRE_landbasedwind_class1_moderate_1,TRE_landbasedwind_class1_moderate_2,TRE_landbasedwind_class1_moderate_3,TRE_landbasedwind_class1_moderate_4,TRE_landbasedwind_class1_moderate_5,TRE_landbasedwind_class1_moderate_6,TRE_landbasedwind_class1_moderate_7,TRE_landbasedwind_class1_moderate_8,TRE_landbasedwind_class1_moderate_9,TRE_utilitypv_class1_moderate_0,TRE_utilitypv_class1_moderate_1,TRE_utilitypv_class1_moderate_2,TRE_utilitypv_class1_moderate_3,TRE_utilitypv_class1_moderate_4,TRE_utilitypv_class1_moderate_5,TRE_utilitypv_class1_moderate_6,TRE_utilitypv_class1_moderate_7,TRE_utilitypv_class1_moderate_8,TRE_utilitypv_class1_moderate_9,WECC_storage_metalair_advanced_0,WECC_landbasedwind_class1_moderate_0,WECC_landbasedwind_class1_moderate_1,WECC_landbasedwind_class1_moderate_2,WECC_landbasedwind_class1_moderate_3,WECC_landbasedwind_class1_moderate_4,WECC_landbasedwind_class1_moderate_5,WECC_landbasedwind_class1_moderate_6,WECC_landbasedwind_class1_moderate_7,WECC_landbasedwind_class1_moderate_8,WECC_landbasedwind_class1_moderate_9,WECC_utilitypv_class1_moderate_0,WECC_utilitypv_class1_moderate_1,WECC_utilitypv_class1_moderate_2,WECC_utilitypv_class1_moderate_3,WECC_utilitypv_class1_moderate_4,WECC_utilitypv_class1_moderate_5,WECC_utilitypv_class1_moderate_6,WECC_utilitypv_class1_moderate_7,WECC_utilitypv_class1_moderate_8,WECC_utilitypv_class1_moderate_9,Total
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30472.420513441037,0.0,0.9759267101562262,0.11794473216896105,0.0,0.004705337913726219,0.298635902063739,0.11295658181312872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30473.93068270515
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009220242336222853,0.0070677832805169415,0.009020107297700383,0.006995383035373189,0.007275217127865734,0.00910999264736407,0.008909324123995643,0.006998557801573394,0.007244170982388835,0.012424026829784711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.29777340440216,1286.9146773296093,0.30604442145123806,0.2142393229318227,0.18170084679522605,0.0,0.016401496190944623,0.12736403123820206,0.0,0.06656347257795231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1556.2090291306597
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005872474465216681,0.005840591891310444,0.005910179964601374,0.005887363185746892,0.00604587463465302,0.005866112779659757,0.005990474895152164,0.00588820549332062,0.00622058310008894,0.01632528402519689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2189.9625740685447,16354.578303849781,1.7537375849490935,2.5940692950875803,0.9369222668302656,3.968365005920844,1.241256548423235,0.47452627524988117,0.131381694694013,0.22374703326944348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1246439062571409,0.07820744196405567,0.08735977149145976,0.0,0.0829063165573839,0.0,0.03710159653298008,0.0,0.06015723386940629,0.0,18556.40510703386
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062556386010349735,0.006208568349252063,0.006321697445246779,0.0062730735335185415,0.0064778220485311394,0.006177161155376025,0.006419309436185676,0.006268913945483269,0.006641619167319643,0.01607234019008286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2597.3420691635183,20289.94896216518,2.127764117430799,3.2074653846188745,1.123966930946561,5.034990376599016,1.5558945743546453,0.590735518160617,0.1623103309846692,0.28710210648971196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2972348333412282,0.1542976837372058,0.18637489207000202,0.14721184464955805,0.17593505200182813,0.01410927023556706,0.15303665908894126,0.007968577239133677,0.1599974653541492,0.0019105897639355354,22902.75245367964
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004705550971548978,0.004656825883849265,0.004753889304472334,0.004707538348972831,0.004860183544039567,0.004643182215153935,0.004816794841590651,0.0046997648695806795,0.004948422289772333,0.014163878482003258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2683.9574857144935,20451.359606808306,2.219570839057318,3.4111647349881005,1.1774492115600135,5.413396254904284,1.6600968943333612,0.6168875637665522,0.18192406252065457,0.3087815087585567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3912687560035171,0.20483430688535664,0.2701778260356308,0.29893065900571475,0.2559963776927732,0.24847762953037994,0.2474479055950424,0.18448792047338497,0.2241452240109915,0.15183663528712407,23152.840922863958
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00482084176492166,0.0047644155215661,0.004866690331845903,0.0048164068935090485,0.004962416534864958,0.004751876749850408,0.004926714455589386,0.004809669240897038,0.005053556691325777,0.014458306503792633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2737.512272049749,21656.028294043914,2.263047889115825,3.4900814453003273,1.200586922362486,5.538823404560351,1.705628403785378,0.6256794396530713,0.1908092894602564,0.3144710158699662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46680696218405854,0.26276944341097236,0.33113243700076,0.37790353537716126,0.31001843242356497,0.3569020235809297,0.31266464733366506,0.2473690444936838,0.2647407142185715,0.23892337843859907,24412.09715541692
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004394575165525028,0.004325498321679772,0.0044480316610952045,0.004382953676913395,0.004548980445869224,0.004312698540935446,0.0045131049386687196,0.004374366326368053,0.004631711633886151,0.013365073446682202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2835.208040670285,25580.150015927156,2.2617016474945038,3.476956278662535,1.1924744322151126,5.483160636741011,1.7004685174201892,0.6169650199899114,0.19069500917949272,0.3144848315860689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4722755607363487,0.27317119354749414,0.3390577133631613,0.405250495181301,0.3184314084497935,0.38374606210566,0.32521565006735903,0.2962440820103098,0.28316921608404205,0.27347046529537755,28434.018291811728
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066607270451217405,0.006576578061522964,0.006736125936408878,0.006641983499450132,0.0068579606691735505,0.006577281891064103,0.006830592487106247,0.006634007685552969,0.007001922237856145,0.016953133911877655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.6434570888105,28907.14274477675,2.295786143042945,3.5263879470936126,1.2172057322623033,5.509878597952002,1.7333645430004838,0.6304812023965268,0.19450793935740474,0.3201639125749309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4626085794404946,0.2684795277699154,0.33497750880306254,0.39217187278946836,0.31637100768156823,0.39191877489004046,0.32085377164842943,0.3227172716686859,0.2874716344317238,0.27848644891944446,31926.66750459471
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006234238973492071,0.006162333668628865,0.006294811606370713,0.006211566228500101,0.006389322527285586,0.0061700344641811514,0.006385816364154629,0.006203044701445627,0.006523836700160575,0.016120455251954654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3254.459942827793,32332.654922803395,2.3509713328348423,3.5792069339930754,1.2462181686073661,5.524809290702151,1.77300152092887,0.64259802034587,0.19743608786080458,0.32641603645040207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4787135322601306,0.27596687502968853,0.34141813168855684,0.3899647681284671,0.3213652463672553,0.38255870015075427,0.3139761976571411,0.33509451470347396,0.27782821696592047,0.276969855209764,35606.22207452156
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006748001611857576,0.006707036591209798,0.006791790137289685,0.006730009670507844,0.006858023820330434,0.006709334293478721,0.006878283205945227,0.0067335652162156924,0.006985710207473332,0.017333394061901458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3686.29661597279,35564.32724528016,2.3452619941158375,3.539328127880858,1.2304714313821976,5.362941251158166,1.7464310344284721,0.6298409202221864,0.19255902490338078,0.314778791056403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4359345751644354,0.2439411669191907,0.3038487538149716,0.3544794845393517,0.28778661015068063,0.3608817862414072,0.2807083683782147,0.30595093252595124,0.2614715754119485,0.25904423492480605,39269.157996464986
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8237501233950617,115571.60720744498,0.8745794727215693,2.8525963141948796,0.7182281133477467,0.6203443193080236,0.501937766424812,0.6225825387705051,0.28872243740159015,0.150435270534251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4133.392811305958,31275.274441089965,2.163093675337686,3.27138376190965,1.1349524935695503,4.928850339247348,1.6293984331873685,0.5683559644595846,0.17377673141306174,0.2812654005404055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3750793737963196,0.18696136576519246,0.2456944438857143,0.3092747996352195,0.23363193800472107,0.3061438168774021,0.2353134270330001,0.2666651445283455,0.23185588825075432,0.2339136167034184,151006.50324681113
