Time_Index,None,biomass,east_north_central_coal,east_north_central_naturalgas,east_north_central_uranium,east_north_central_distillate,west_south_central_coal,west_south_central_naturalgas,west_south_central_uranium,west_south_central_distillate,mountain_coal,mountain_naturalgas,mountain_uranium,mountain_distillate
7473,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7474,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7475,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7476,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7477,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7478,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7479,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7480,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7481,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7482,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7483,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7484,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7485,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7486,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7487,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7488,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7489,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7490,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7491,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7492,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7493,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7494,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7495,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7496,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7497,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7498,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7499,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7500,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7501,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7502,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7503,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7504,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7505,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7506,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7507,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7508,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7509,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7510,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7511,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7512,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7513,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7514,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7515,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7516,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7517,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7518,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7519,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7520,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7521,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7522,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7523,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7524,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7525,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7526,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7527,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7528,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7529,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7530,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7531,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7532,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7533,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7534,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7535,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7536,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7537,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7538,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7539,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7540,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7541,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7542,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7543,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7544,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7545,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7546,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7547,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7548,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7549,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7550,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7551,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7552,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7553,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7554,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7555,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7556,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7557,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7558,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7559,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7560,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7561,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7562,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7563,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7564,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7565,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7566,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7567,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7568,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7569,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7570,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7571,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7572,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7573,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7574,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7575,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7576,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7577,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7578,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7579,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7580,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7581,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7582,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7583,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7584,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7585,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7586,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7587,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7588,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7589,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7590,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7591,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7592,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7593,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7594,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7595,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7596,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7597,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7598,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7599,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7600,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7601,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7602,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7603,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7604,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7605,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7606,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7607,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7608,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7609,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7610,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7611,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7612,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7613,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7614,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7615,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7616,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7617,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7618,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7619,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7620,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7621,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7622,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7623,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7624,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7625,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7626,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7627,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7628,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7629,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7630,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7631,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7632,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7633,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7634,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7635,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7636,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7637,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7638,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7639,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7640,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7641,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7642,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7643,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7644,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7645,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7646,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7647,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7648,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7649,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7650,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7651,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7652,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7653,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7654,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7655,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7656,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7657,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7658,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7659,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7660,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7661,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7662,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7663,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7664,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7665,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7666,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7667,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7668,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7669,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7670,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7671,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7672,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7673,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7674,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7675,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7676,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7677,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7678,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7679,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7680,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7681,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7682,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7683,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7684,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7685,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7686,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7687,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7688,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7689,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7690,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7691,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7692,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7693,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7694,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7695,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7696,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7697,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7698,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7699,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7700,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7701,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7702,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7703,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7704,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7705,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7706,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
7707,0.0,5.0,1.81,3.13,0.73,17.8,1.71,3.51,0.73,19.31,1.36,4.35,0.73,22.83
