BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t368,348647.6140854647,255509.4153398812,-80904.14585877786,51612.065133556236,-65077.81267199313,8.838833207512408e-5,0.0,-2649.935938223881,-118.20016439893256,-507019.0,1082.509925271192,87326.34784595772,-12918.26969420122,4925.911064931765,-8398.837923207946,8.288495062571679e-5,0.0,819.9468431869108,-26.608129877708205,-72811.0,26754.64839970753,108373.74694157515,-148.76680606108604,4349.713105362343,-20593.738772421293,8.463758401711795e-5,0.0,1829.9890950369702,-91.59203452122436,-120474.0
t369,653087.6190040072,212945.74883958348,-316282.9216075072,67384.53958434689,-55855.13498824515,8.852268437226343e-5,0.0,-2649.658213457721,-118.19269210868832,-558512.0,4245.6358321957005,87326.32009287005,-9636.21487546278,8359.512862969463,-9669.59340906039,8.32667441286761e-5,0.0,819.9475559423499,-26.608127214451265,-81419.0,35434.215619183204,106662.44555708884,-8737.75374384375,7675.427293559005,-12897.460890567356,8.465955971190381e-5,0.0,1829.710657515371,-91.58456489423705,-129875.0
t370,932747.6234706446,169185.80450461278,-513251.0952854494,68879.87989399616,-61568.377554823346,8.87619390951334e-5,0.0,-2649.642746534644,-118.19235606709424,-593226.0,7782.8947223150935,87326.28881567898,-3312.2306860942485,9500.768941524959,-13729.058500886915,8.345043360604753e-5,0.0,819.9447359990255,-26.60809648312133,-88362.0,72205.27085271862,106671.73217253067,-35668.777229599655,15816.632161938189,-16097.971781204982,8.519493850848742e-5,0.0,1829.6980105356188,-91.5842595839729,-144665.0
t371,1.157537623702995e6,143121.1471152937,-677143.3912696837,71116.08677152706,-63398.63485862064,8.211472345285918e-5,0.0,-2649.6396334288,-118.1918911141765,-628465.0,10724.95778803531,87326.32304666749,-1908.722441959415,9342.923541868307,-12265.821816508002,7.927668958767642e-5,0.0,819.9479390350956,-26.60811382334985,-94013.0,121685.17768977355,98902.18859109672,-69454.07400951981,22415.088589912837,-15602.488838303301,8.191303480421856e-5,0.0,1829.6916943937047,-91.58377729082665,-159684.0
t372,1.2973676230708451e6,139522.58590312692,-777744.7894847172,85888.33537691619,-73182.87800953047,8.385694386991715e-5,0.0,-2649.6842614075113,-118.19265935452111,-669083.0,12765.679020738567,87761.46204613529,-600.0394556473464,12024.39613542325,-12340.85541856427,8.170485472005072e-5,0.0,819.9660669826303,-26.608455303148105,-100404.0,166857.99864583826,71494.30913958888,-78562.82598858459,23854.64278442656,-17305.258634728765,8.413945329561563e-5,0.0,1829.7181944248812,-91.584204051373,-168077.0
t373,1.3345376225301723e6,128053.48997531697,-764974.1858227997,97271.7549155657,-87486.77365441486,8.425190536213504e-5,0.0,-2649.7148475275603,-118.19316250326203,-704634.0,14053.691735966915,89352.49102949047,-0.045112711565155984,14502.838260493012,-10902.36210215797,8.393128665501204e-5,0.0,819.995065614673,-26.60894474865334,-107800.0,199854.57024999466,68233.68992593116,-97739.98041208903,23592.794501488406,-20386.20989410029,8.474606070557595e-5,0.0,1829.7197819128876,-91.58421775460869,-175293.0
t374,1.2814376210833637e6,115134.95889882476,-669825.7038894882,102621.56787721592,-101325.55927946507,9.028091227843969e-5,0.0,-2649.6915695837233,-118.19319756333397,-725275.0,14240.927504337818,92109.56404175768,-4280.458533253043,16917.952397270405,-6007.372795105648,8.717597730645532e-5,0.0,819.9962738083211,-26.608966000763715,-113774.0,220362.52343543334,93147.79084592542,-130220.35962179322,27337.79744293347,-25147.863241641226,8.747400999527294e-5,0.0,1829.695295775402,-91.58423156257025,-187218.0
t375,1.1575376213314815e6,105767.41423338855,-491748.78797801526,107090.7342752825,-134446.0925134266,9.061918166694632e-5,0.0,-2649.6961898769314,-118.19323524521542,-741433.0,13639.556893527904,93545.44431546575,-0.04206664733877114,17529.475056733576,-8564.821647866158,8.7654412842817e-5,0.0,819.9963381441992,-26.608966296571552,-116943.0,227284.4935879076,103065.3762094696,-130824.57046559315,31715.353650425764,-33285.76864061407,8.815001191342709e-5,0.0,1829.6998517327324,-91.58426894864387,-199693.0
t376,969917.6228836606,123614.90549357438,-204777.29547571228,125565.15343864405,-239261.48684832468,9.043743781156211e-5,0.0,-2649.7062543417887,-118.19331388558959,-772291.0,12283.965763093387,96121.7206235529,-0.03540325515260266,19258.56736279283,-8456.606259518423,8.776950190493934e-5,0.0,819.996808158089,-26.6089716602324,-120001.0,223673.65071517782,96025.83110616595,-96429.48110117791,33755.99410457094,-50156.12000442334,8.825352622782615e-5,0.0,1829.7094461836996,-91.58434222535719,-208608.0
t377,722117.6226239279,165575.3987252573,-75366.02196908754,174368.9391264663,-173915.38770956136,9.062449487395729e-5,0.0,-841.4037497543948,-88.14712334880988,-811851.0,9799.011429505663,107428.75939097856,-0.0604085475312281,23108.401474996383,-15239.496686290535,8.762709882910003e-5,0.0,819.9936442982698,-26.608921123692536,-125890.0,188436.64881086306,74738.06412109837,-24202.798292404972,35422.805664435706,-59190.59228223979,8.848785163592718e-5,0.0,21.410105456124985,-61.53820222511734,-215164.0
t378,447767.6863142558,276915.26548134984,-45413.4905948369,221430.68886497975,-63613.74394046689,9.257272036939599e-5,0.0,1009.7885327851761,-118.19473526934983,-837978.0,6788.350773708711,115573.01231093021,-217.01342567944297,29367.518420424192,-19918.239048028136,8.873086613605933e-5,0.0,819.9795552191426,-26.608664465627886,-132387.0,174427.56986490783,70005.95320041562,-15397.277085942287,45852.53562014892,-46080.42751775803,9.066295596146883e-5,0.0,-1829.7680880043188,-91.58607080372194,-226887.0
t379,189347.67656731248,510486.6296954772,-38081.434312208454,196618.95403949206,-63643.73720041566,9.797287773537355e-5,0.0,-2649.890582977243,-118.19829045781829,-791960.0,3379.431472408715,117499.72450865911,-518.3449931954575,34565.31210848344,-20306.494351972844,8.88616801304956e-5,0.0,819.9798529521565,-26.60867450785816,-135413.0,138498.00567214395,102995.76488978954,-2576.8957150807946,58434.52161885462,-54482.717659076436,9.232232814024245e-5,0.0,1829.9107300250864,-91.58961594996013,-244607.0
t380,44209.34420015042,625376.4350666947,-20669.753521571707,130940.26402887814,-82659.17991811833,9.15976760872166e-5,0.0,-2649.911112356584,-118.19882168386715,-694429.0,692.5351449037928,112349.57321229973,-517.2039635615452,29646.261686005226,-17649.536963371953,8.763643880619692e-5,0.0,819.9794821208999,-26.608673992676668,-125315.0,100669.77898927349,113377.90524395416,-2892.877101301791,75905.87223698845,-28422.020928509573,9.081797702094719e-5,0.0,1829.931630235684,-91.5901476911905,-260377.0
t381,8809.332971969709,634169.7358332222,-7200.107392200465,88852.94699725615,-90818.79440997775,8.369678670217372e-5,0.0,-2649.91496359639,-118.19910282184469,-631045.0,46.324276812266426,105804.81991118753,-514.320817590934,20393.727278722217,-16615.920902796308,8.252601818786508e-5,0.0,819.9788592079423,-26.608672833026883,-109908.0,52687.937205259965,154234.75905611317,-1070.4191210220947,78974.58544677519,-27179.208323401952,8.636604100667564e-5,0.0,1829.9361043884476,-91.5904299888178,-259386.00000000003
t382,8809.344129906596,600540.276941228,-7168.25939964407,70557.6784288304,-85851.92674533075,9.01380201518087e-5,0.0,-2649.9145297820232,-118.19890127202716,-584119.0,46.398754686181825,102311.37258879014,-516.456960619088,15700.431369879012,-15869.115687123405,8.535712580889667e-5,0.0,819.9785329623945,-26.608671240864965,-102466.0,28526.02407675343,169127.1119907903,-1068.7634125156253,57517.06596832579,-28229.784453773384,8.920967542672581e-5,0.0,1829.9359968196286,-91.59023003116219,-227610.0
t383,8809.341596907107,574137.6905271837,-7136.298515661959,50490.11451918403,-96314.73913779495,8.653978137622848e-5,0.0,-2649.9102086303383,-118.19885337968756,-527218.0,46.39577638459199,97529.05426041735,-516.3656287460864,12127.94295612455,-16577.397058660135,8.259950518134986e-5,0.0,819.9782917818834,-26.608669817190076,-93403.0,23273.34033212042,168568.23963186832,-1981.3090437419735,35552.91343193147,-30599.526155782907,8.542393718942975e-5,0.0,1829.9319168484544,-91.59018356249749,-196552.0
t384,8809.340822019924,530571.4563339275,-7038.403991617364,36830.24569114957,-88310.53836525162,8.746315668315221e-5,0.0,-2649.9017624543308,-118.19880244542682,-478094.0,46.486865130003956,92628.36694987731,-516.3811426197841,8861.61724862405,-17865.4597263045,8.355577967666163e-5,0.0,819.9784009919373,-26.60866985439594,-83948.0,22236.026468035092,165243.7006918476,-3208.137028105245,29063.206001219456,-31077.12942390169,8.580248986496979e-5,0.0,1829.9233614623934,-91.59013259103088,-183996.0
t385,8831.104566484893,460645.53113950987,-4178.974343896605,23185.58066518265,-73170.32135609808,0.00011317311054352032,0.0,-2649.729951166475,-118.1908181825797,-412545.0,45.64010926980856,88731.40057414451,-515.0523794501347,7054.80533391814,-22040.154284691347,0.0001064542224088731,0.0,819.9690259396724,-26.608470033345025,-74070.0,22388.630173612943,158706.21272748028,-1071.2577597927777,24675.62068040318,-33336.384496509374,0.00011132483704179798,0.0,1829.7609252268026,-91.58234814923469,-173101.0
t386,8831.160895541743,420977.76567970205,-52.71207393542786,16625.03396227598,-53502.427048120946,0.00011312987108839534,0.0,-1009.6388769071845,-118.1826344333285,-391751.0,45.32717503185079,85958.00520955308,-1978.3151567996333,4940.143928674414,-18462.590794257194,0.0001046869590919868,0.0,-819.9620871272274,-26.608364250859935,-69656.0,22396.05055124418,145882.93971754037,-0.4817488480470723,17796.6818534719,-32723.217163573237,0.0001105553671415629,0.0,1829.6009640344118,-91.57427018246857,-155090.0
t387,8831.260637672056,398255.1826839881,-0.19442842717066672,11724.151999821044,-38795.88382572267,0.00011276761672315329,0.0,-1009.3476655671778,-118.16949916338261,-378887.0,45.32301518506627,86043.7595990381,-3617.755765346352,2613.2297397145035,-17267.96489031367,0.00010414409425470483,0.0,-819.9830150204145,-26.608773131393455,-66970.0,31494.553122732985,126877.72403858413,-0.19470402598661454,12776.872481945184,-30719.724989719667,0.00010956748821284877,0.0,1829.3306805875923,-91.56072603198916,-142167.0
t388,8831.25197289105,387330.81363345776,-0.24761094340805073,10008.853753700787,-28158.205363204965,0.00011121856821415809,0.0,-1009.2994520906528,-118.16702868854966,-376885.0,45.32017897803053,86104.12475964367,-9721.493113513998,1967.2065983407174,-12288.567925442789,0.0001029560258417224,0.0,-819.9818709559684,-26.608717018965322,-65260.00000000001,28249.710518500066,118427.2430076306,-0.2787192611973522,8011.917315396941,-24114.31522256895,0.00010763393524759922,0.0,1829.281323046621,-91.55831166958436,-132312.0
t389,8831.247968141535,388584.6763397787,-1741.595822542933,9094.254235472785,-19247.16790358083,0.00011108159144303733,0.0,-1009.249569455563,-118.16534491444436,-384394.0,45.319111258196756,86681.2688855807,-15023.776270319942,1880.7583842301906,-7489.975491265065,0.00010278242301780158,0.0,-819.9859438156882,-26.608765132030705,-65247.0,29409.97704189734,112671.32332130216,-1045.7118390954076,5496.323996842609,-22433.59154793717,0.00010707873734034971,0.0,1829.2355132712512,-91.55657978241365,-125836.0
t390,15911.230254699081,390806.2700073639,-2520.809440616929,14975.481183892678,-9413.776559388083,0.00011369233635629744,0.0,-1009.2309721115327,-118.1645755987315,-408631.0,45.317807398219955,86812.28987506687,-16973.03054516056,1667.1134112740854,-3737.096873733426,0.00010429692301171255,0.0,-819.985003680048,-26.60876337190237,-66968.0,25046.879930481427,111357.43825591018,-1066.1412426857785,4044.0879859711067,-18986.925183195646,0.00010825425142830085,0.0,1829.2159757915806,-91.55581222682913,-122133.0
t391,107951.24698023022,319614.8839586464,-2281.6249189173623,34239.63317883041,-11313.725983106084,0.00011423695126089283,0.0,-1009.2482809153354,-118.16503638557587,-447083.0,45.315944213086134,76976.69945828854,-5367.389818567276,2812.7461837812402,-2097.7784808695687,0.00010500180709302972,0.0,-819.9846148753987,-26.608765501699207,-71523.0,21884.050349439323,109687.45069115648,-1067.1987587051726,4370.5906766146845,-14255.569674728824,0.00010875227606045476,0.0,1829.2328957907341,-91.55627088387668,-122357.0
t392,364601.02322237287,262777.09253914806,-117432.22937168971,47490.90918626548,-63506.666107411686,0.00011238478533489866,0.0,-2649.9292216046147,-118.2003462434755,-491162.0,776.574735415321,87326.15218385292,-13699.730878792216,5224.259983985935,-5417.557790718599,0.00010546958513848277,0.0,819.9091977139972,-26.607526416879104,-75003.0,23962.5852564337,107809.55734017568,-1067.6553891565204,4912.815002119093,-11565.729506547275,0.0001090705182250395,0.0,1830.0200238906177,-91.59281982659638,-125790.0
t393,709751.0247717755,218000.5259130246,-406385.3631824991,61854.017053803844,-48888.129390182454,0.0001333580325149627,0.0,-2649.8765097508585,-118.19877998712602,-531564.0,3208.442317238433,87326.1397920542,-4072.669043468771,8307.049519665772,-13954.270684973757,0.0001199252006125567,0.0,819.9155459604584,-26.607557254156372,-81608.0,32918.34320409902,105590.78017157188,-7775.804320492613,10488.742682059137,-7430.431586879116,0.00012274534219462027,0.0,1829.9609637904005,-91.59122273296965,-135530.0
t394,1.0195010266996089e6,183755.4699874419,-648521.3586220918,61917.19549694835,-55201.5566856272,0.00011967677294842281,0.0,-2649.586752193798,-118.19023391053746,-558683.0,6156.879903232366,74462.30922982587,-4871.039616082276,12059.600498142792,-1587.1340373710634,0.00011260974136283963,0.0,819.9928163131538,-26.60889516079258,-87014.0,62545.7688067251,105459.87730949816,-14167.869941591556,16564.644486339592,-21191.433358559516,0.00011284368995808272,0.0,1829.5939358806445,-91.58133874974487,-150949.0
t395,1.2743810272511092e6,160163.98346509942,-857230.7318770605,66750.55324104136,-54707.063896281325,0.0001203189620624779,0.0,-2649.5782138989293,-118.19008109837185,-586590.0,8808.604648628521,88872.54044913297,-0.12354103365856006,9211.11002964895,-16612.515722241624,0.00011303606937251586,0.0,819.992932043741,-26.60889504207807,-91073.0,111097.683786077,73546.53363703104,-29130.899748028383,24376.875375704927,-16611.197247442877,0.0001137139116823059,0.0,1829.5852818551882,-91.58118605629379,-165017.0
t396,1.4319110289921693e6,141958.0767691627,-959761.6768560713,76349.24246258431,-67324.90866750269,0.00011297551477696623,0.0,-2649.57277950215,-118.19002287710997,-620364.0,10565.782850035712,88872.05661040686,-0.35901679755041344,10407.88573461368,-14971.75037299199,0.00010962536839849818,0.0,819.9929955981444,-26.60889547426137,-95667.0,156692.05250188487,63835.72348985838,-53800.631652195494,24801.23041482029,-20515.373508192788,0.00011063764956450873,0.0,1829.5797839040054,-91.5811274028486,-172751.0
t397,1.490321029637136e6,131375.5606493751,-980108.1321146262,88936.10325230868,-76580.80346604368,0.00011986953671897413,0.0,-2649.5680894230686,-118.18997765627115,-651176.0,11641.50200500293,88916.2667240902,-0.13694156754163733,13872.141948850378,-13966.158355201167,0.00011281943909027708,0.0,819.9934194620945,-26.608904584814656,-101257.0,193458.7501425871,58557.06175332306,-76009.16313882334,24740.85635936561,-22450.498813771326,0.00011342288575644384,0.0,1829.574669960974,-91.58107307145649,-180035.0
t398,1.42837103135126e6,133812.7036454276,-897106.1886658457,92055.8991188655,-86589.68471809081,0.00013036228585231637,0.0,-2649.5708442360224,-118.19000773467168,-667776.0,11971.582327201464,89147.71406644568,-51.31419972950221,15785.479997397346,-11803.846619113016,0.00011787742702003309,0.0,819.9932197404875,-26.60890213060578,-105843.0,218550.88799809612,54972.551462523974,-85431.91554166499,28451.492598050067,-26031.013143661363,0.0001197160165969387,0.0,1829.5776244955348,-91.58110560406591,-192250.0
t399,1.2779210329529103e6,135596.16941352456,-715272.007216372,95783.0373483954,-111802.46724996045,0.0001297668727518713,0.0,-2649.5753162986434,-118.19005086830731,-679458.0,11549.638225930801,89863.22868727728,-597.7447889188138,16205.094914167323,-9875.601427193064,0.0001170838509134682,0.0,819.9931833693986,-26.60890376391234,-107938.0,226005.7154169838,64737.17532204242,-86418.79890301026,33038.193733398046,-33457.28666198708,0.00011944006349125309,0.0,1829.5821329292446,-91.58114710439497,-205643.0
t400,1.0442810348830173e6,134903.95877504902,-411645.4399005389,113362.42257687562,-171949.2054699766,0.00013085940136024058,0.0,-2649.5808730349354,-118.1901094431395,-706185.0,10325.002424885633,91814.08847589983,-503.3513534796813,18142.349048656113,-9661.473574969476,0.00011854353970479623,0.0,819.9937845065908,-26.60891638373385,-110910.0,219658.6593556163,88102.6073159619,-86459.679596053,35761.84993866596,-42851.44301716963,0.00012114343939831044,0.0,1829.5870885283446,-91.58119305940565,-215950.0
t401,752231.0382104054,153088.55589625431,-99831.94842563686,147973.56083792995,-208625.42818714716,0.00012256520074306794,0.0,-2649.588302516364,-118.19013826782829,-742068.0,8061.410415039937,96041.4682335328,-510.08552903587724,22907.291159952605,-10647.46969069911,0.00011536953710067557,0.0,819.9942355781976,-26.608931062611827,-116646.0,198367.82439298244,96138.51367906426,-32416.824054378863,36684.01782702553,-75908.5448065463,0.00011730155966031594,0.0,1829.5940669381664,-91.58120720521647,-224603.0
t402,424781.2540773715,248791.59097891228,-43340.17415881524,196855.93921182322,-64934.456291525334,0.0001332520338266847,0.0,1010.0471485270049,-118.20108553126454,-763046.0,5045.3134696064735,103647.38770895994,-504.82477221149145,28455.857669745998,-14890.09231457868,0.00011916093848669381,0.0,819.9665516954242,-26.608424621339168,-122547.0,174971.6922303248,80559.62366247563,-16117.601027582456,48008.15159072285,-48345.260202690515,0.0001227521560186145,0.0,-1830.013700222429,-91.59266090992537,-237155.0
t403,150431.21040537755,514210.3509798384,-46141.421573384396,175269.09285465276,-71536.78418041319,0.0001141929658352785,0.0,-2649.2806950433173,-118.16788373689442,-719465.0,2426.3807822507165,104154.4448407351,-524.0968222774611,33310.63016329217,-15226.716798293062,0.0001101304728210964,0.0,819.9661558312673,-26.60842212916312,-124934.0,134385.51494973592,112537.4388364195,-0.11549010329249894,61162.622690957134,-54884.21615532703,0.00011518987894579569,0.0,1829.3145392120498,-91.55946160773131,-254939.0
t404,43981.18023476665,578826.0356178449,-43423.63923846302,116602.12002852939,-62295.77628807028,0.00013480694421276362,0.0,-1148.8495375695397,-43.07093919876426,-632498.0,661.6871061104008,99615.6236692623,-480.82881881004033,28551.33695821378,-13523.175901506547,0.0001211254100663749,0.0,819.9652680550782,-26.608394232411708,-115618.0,111703.97765073898,121013.56298529408,-0.09114367828647782,76247.47130183633,-38586.34263183663,0.00012836373035410338,0.0,328.88426951446155,-16.462544966352546,-270691.0
t405,8831.110140577935,570397.281739982,-17526.105680585442,81086.33357885262,-61012.674807392155,0.00013404794732390984,0.0,-2649.753565311457,-118.19152756506318,-579008.0,45.39464731522588,96825.66632279135,-516.805976821025,19556.862215920533,-14205.475385419291,0.00012009785681738859,0.0,819.9665301056788,-26.60846546891386,-102499.0,42217.81116477482,168602.50529206873,-201.7218635561493,82381.70985420572,-24872.50853416608,0.0001281224549906229,0.0,1829.787035205778,-91.58306209614932,-269866.0
t406,8831.054335003459,563377.6133959637,-7191.714310216814,60837.34422127552,-91114.23402149383,0.00011777997156936494,0.0,-2649.866185491791,-118.19753909496863,-531972.0,45.36051991453097,95491.51453478188,-1546.1917300939915,14878.594081846435,-14071.638617409772,0.00010971564208039564,0.0,819.9696453201303,-26.608534642274716,-95591.0,12750.392506461603,197583.8586793824,-3209.373709678852,59847.418619400254,-30566.603723388234,0.00011520676179306704,0.0,1829.8965401716607,-91.58900445269393,-238144.0
t407,8831.105848814774,497329.35366333456,-2667.974703230044,45339.250157369606,-67997.78172232384,0.00013280330937763033,0.0,-2649.7610533442257,-118.19231005030545,-478066.0,45.4377976382854,91361.89813680583,-517.2648181076479,11683.51361507494,-15616.944732128972,0.00011918065421487325,0.0,819.9683714340151,-26.608478223944577,-87750.0,10997.427172561285,184951.91583612884,-1020.097464103068,37822.42231369443,-28891.876819878824,0.00012499625145465473,0.0,1829.7926819102106,-91.58383182636088,-205598.0
t408,8831.108359424343,481015.1138313818,-2157.417661401502,32786.783960789864,-83433.66437881233,0.0001181379770336572,0.0,-2649.7331858277903,-118.19102959298071,-434274.0,45.55216082739891,90586.44990306682,-93.25166439098058,8571.076828880934,-20650.187182617985,0.00011025637999310236,0.0,819.9683279987033,-26.608471441272567,-79253.0,21252.710012321917,171707.09160414687,-1068.8622311195616,31089.042731840327,-32822.164517035315,0.00011411302103778811,0.0,1829.764857829087,-91.58255815170814,-191896.0
t409,8805.71346274585,423596.4288954927,-702.2457412929748,36063.67669700775,-81266.62639500684,0.00402804688181295,0.00037475222355986615,-2630.576387363988,-117.37492234598149,-383749.0,48.37200030546833,88372.3111147612,-517.0076110000488,6590.139390848657,-31976.967628874572,0.004042775948194671,0.00039798646701351024,818.736382467769,-26.588075452902643,-63309.0,10867.323072782823,153392.60051457534,-3.6309567145163735,37032.17976653958,-26840.529985354362,0.004035601795553531,0.0004055570278745858,1811.840004896219,-90.78684689307883,-176169.0
t410,9588.755015066643,392944.11661149206,-2.4972708025491874,22204.873115743296,-70786.57290096008,0.004040977185183537,0.00038162782441519946,-1480.8538947283685,-59.82508785515113,-352408.0,73.09855311126717,81581.312111509,-2738.8367334649474,4000.816474960394,-25771.521627909962,0.004049589372858278,0.0004008429303800162,818.7141746701955,-26.587390278798892,-57937.0,18442.772026269147,137933.23503249304,-2.334726206241939,29585.220766048293,-28584.799544162608,0.0040213793757896245,0.0004132270477497971,662.1397200581731,-33.23769757635224,-158003.0
t411,9600.178935415903,378841.75979035045,-3.1210430303440635,14287.34743852548,-62148.54096401466,0.004015514508020491,0.0003815002590521724,-1476.997915277026,-59.630630689336535,-339041.0,71.71830971285907,66790.72686236512,-13533.06330075331,2139.345734223723,-2306.882341631096,0.0040177910419987315,0.00039847520531259773,818.7382168557881,-26.587884634271774,-53954.0,19134.303111405898,130039.69562500308,-2.64154958331715,21131.7487892496,-30114.32735635316,0.004025103431057008,0.0004145697753104753,658.2596984212379,-33.04274605506476,-140814.0
t412,9573.199384286761,364273.37535105273,-2308.24435676132,11726.070362460903,-47166.994670811415,0.003997741013633837,0.0003845118350546352,-1471.0756626927507,-59.33478117867855,-334567.0,70.05875666045254,68697.49973151395,-16027.967132446498,1657.26198878767,-2477.0030055549623,0.00399105035462067,0.000400010262209154,818.7331553115284,-26.587875260871808,-52712.0,18943.595027316038,123491.52378340317,-608.0182400060332,11569.69543328978,-28215.396018948202,0.0040079330852143494,0.00041761931205326695,652.3425073812223,-32.74690591780674,-125801.0
t413,9727.319952098991,350203.9755488853,-2283.012911530298,7919.3171919321485,-33016.97757985327,0.004194962615070517,0.0003304865957264385,-1462.710074445619,-58.916645484850264,-331029.0,72.95088744935755,72133.91700041131,-19546.711364604544,1321.7534246187809,-2759.0605077003793,0.004176533018131121,0.00042942000520283086,818.7339976701937,-26.588036682370312,-52015.0,21029.505779549454,117603.0267846484,-1085.911994007214,6152.251661266215,-26734.524237279715,0.0041625132748519585,0.000385425685951875,643.9760767754252,-32.328608802479955,-117576.0
t414,9648.57083942629,340305.80430719873,-2278.81090793529,8256.880778176046,-19973.406040957423,0.003959565807401802,0.00039222414867106465,-1440.248855846679,-57.79446386909172,-334461.0,68.64966278817653,69307.06668591854,-16425.42819343151,734.740579597828,-3046.182130363643,0.0039672280521513325,0.0004081740481499851,818.7372677064651,-26.588239257401035,-51431.0,21887.78350676523,114708.54298303623,-1086.851483336565,5202.323374688641,-25582.108117149673,0.00395808404872495,0.00042489933897026257,621.5115881402137,-31.206224611690686,-115720.0
t415,61901.013464940195,316543.5087969241,-20406.441191960857,13428.652889502193,-22650.705351671433,0.003955577280106866,0.00039065030381599285,-2648.8568163397026,-118.17612957648714,-346049.0,67.72492500854622,74811.33371428246,-21356.8821739091,986.3349833537335,-2967.5011003631457,0.003994342867921984,0.0004113693821953799,819.5882163858337,-26.602958844806604,-52334.0,20411.60806871826,112425.03888375139,-1078.3510751367521,3781.6321876327884,-23694.62788964185,0.003977578705999677,0.0004266039590754638,1829.2685999538694,-91.57317073168053,-113583.0
t416,268990.94240552915,239108.5967053563,-120513.20232994162,14861.052612610056,-39222.060353513785,0.003971629100249082,0.0003910718070822814,-2649.1504183162797,-118.1829765161328,-360458.0,204.32168273375635,79075.61340468876,-25645.91201873245,1577.3983269495384,-2673.4967971104616,0.004014439775503471,0.0004138908951164936,819.6752615266365,-26.60427722497461,-53331.0,16789.653286181758,110659.92255995324,-1075.5088599702333,2746.387016889937,-18655.3548810129,0.004000024307390918,0.0004290745890608124,1829.475156789643,-91.57869929115817,-112203.0
t417,552190.9622178011,211386.4376937062,-371137.195195453,24741.470004286668,-26804.658283794186,0.004126762240095462,0.00038786847219601594,-2647.8711702379314,-118.14977345867338,-387611.0,2128.7441095844124,70831.348786917,-17587.872244884755,2602.087041988468,-2942.385741087332,0.004126428554582785,0.000415950514755064,819.6777810580587,-26.604262150826244,-55825.0,18463.24722515296,106241.24027173931,-6218.5273921136695,4359.325771356077,-11289.938259435337,0.0040854431484575425,0.0004301810514982775,1828.193389179873,-91.54551130784714,-113292.0
t418,831850.9596498735,173378.01559012005,-584223.5500736955,39773.26536982696,-32465.433300338005,0.004026755149863959,0.0003830775336601898,-2638.337740662243,-117.92389611547124,-425557.0,4881.656595873246,65843.28160432928,-11152.718446722014,4137.338679515133,-3921.6383771248848,0.004076759483851547,0.00041509347887686547,819.6797167911557,-26.604249933779457,-60581.0,43405.700676274035,105585.99595544006,-23610.759800929438,4965.672661687528,-15778.952296903704,0.0040056974131045244,0.00043070472767373156,1818.6580238710872,-91.3196461816918,-116295.0
t419,1.054870950402948e6,153451.11756388028,-763407.4472607002,55916.01372973354,-37639.675521432786,0.004046375350143829,0.00037936638198001664,-2638.0412343789194,-117.92209780456753,-460435.0,7535.092626638324,69441.34878989324,-13499.287144661956,6664.181853909342,-4646.417793059463,0.004094594730531712,0.00041469901132888936,819.6814189003228,-26.60424532005965,-66288.0,98257.33398048923,104569.37605580546,-80309.56605839253,8377.557629823166,-10029.74800895324,0.00401522345024413,0.00043096000197203547,1818.3598154785964,-91.31785248450788,-122592.0
t420,1.2177109389225235e6,147677.3071707082,-885950.1186744751,68993.90812726144,-51609.371062789,0.003976731495125133,0.0003753600446233358,-2637.7480400457907,-117.92078635241255,-494067.0,9285.800641190164,74598.98943858112,-16344.543816855254,8822.703355061867,-6031.029529723946,0.004035878761216879,0.0004122221978946148,819.6797279431503,-26.604249404330115,-71125.0,148046.22959799453,85011.99332476103,-100916.93640506604,13777.051185878623,-12540.093872147278,0.003972453262648396,0.0004286868362224821,1818.0683121026407,-91.31653694808243,-135105.0
t421,1.2778909657578056e6,136012.2932146158,-908706.8089046112,85879.7053323634,-59263.74894959318,0.004053391875076224,0.00037482465030891615,-2637.4904907557416,-117.92037896703104,-529057.0,9627.451903160762,72554.16016860117,-11108.472398507758,11085.28894997736,-7118.507585354589,0.004094390362095014,0.00041402797924331927,819.6787136082706,-26.604247772220173,-75833.0,188022.63520574727,82100.08884296016,-129038.94203616091,20908.385572091956,-14442.667652904202,0.004001331654556682,0.00042803621875192317,1817.811777147471,-91.31613119481086,-149276.0
t422,1.1964709690060904e6,141505.3854249576,-809366.7657331562,92082.49704915255,-71013.5409087477,0.004061857507486521,0.00037414429703788883,-2637.6288453314423,-117.92041942590475,-546923.0,9220.300075559191,79444.36317841643,-15609.619354838604,13772.283502936238,-7666.406819520189,0.0041011793072781395,0.00041466415955443924,819.6791609833014,-26.604246040321375,-79954.0,221059.07011399165,88140.63540583353,-155473.63460181083,26968.512248086594,-18908.2211042928,0.004006022031341796,0.0004281062885791916,1817.949684348141,-91.31617338558337,-163513.0
