Time_Index,EIC_utilitypv_class1_moderate_0,EIC_utilitypv_class1_moderate_1,EIC_utilitypv_class1_moderate_2,EIC_utilitypv_class1_moderate_3,EIC_utilitypv_class1_moderate_4,EIC_utilitypv_class1_moderate_5,EIC_utilitypv_class1_moderate_6,EIC_utilitypv_class1_moderate_7,EIC_utilitypv_class1_moderate_8,EIC_utilitypv_class1_moderate_9,TRE_utilitypv_class1_moderate_0,TRE_utilitypv_class1_moderate_1,TRE_utilitypv_class1_moderate_2,TRE_utilitypv_class1_moderate_3,TRE_utilitypv_class1_moderate_4,TRE_utilitypv_class1_moderate_5,TRE_utilitypv_class1_moderate_6,TRE_utilitypv_class1_moderate_7,TRE_utilitypv_class1_moderate_8,TRE_utilitypv_class1_moderate_9,WECC_utilitypv_class1_moderate_0,WECC_utilitypv_class1_moderate_1,WECC_utilitypv_class1_moderate_2,WECC_utilitypv_class1_moderate_3,WECC_utilitypv_class1_moderate_4,WECC_utilitypv_class1_moderate_5,WECC_utilitypv_class1_moderate_6,WECC_utilitypv_class1_moderate_7,WECC_utilitypv_class1_moderate_8,WECC_utilitypv_class1_moderate_9
326,0.72,0.674,0.719,0.664,0.673,0.739,0.688,0.682,0.683,0.745,0.741,0.758,0.732,0.756,0.731,0.75,0.735,0.718,0.741,0.742,0.749,0.72,0.737,0.738,0.718,0.782,0.675,0.781,0.707,0.78
327,0.712,0.645,0.709,0.637,0.656,0.738,0.676,0.661,0.657,0.73,0.735,0.747,0.727,0.752,0.725,0.752,0.749,0.724,0.756,0.747,0.758,0.726,0.75,0.738,0.734,0.791,0.676,0.788,0.707,0.785
328,0.694,0.599,0.692,0.59,0.628,0.726,0.661,0.629,0.631,0.711,0.716,0.734,0.705,0.738,0.713,0.736,0.734,0.708,0.745,0.73,0.758,0.716,0.749,0.749,0.718,0.786,0.664,0.782,0.694,0.78
329,0.67,0.546,0.666,0.537,0.582,0.707,0.631,0.578,0.592,0.69,0.667,0.714,0.672,0.714,0.685,0.717,0.714,0.679,0.722,0.703,0.755,0.71,0.744,0.764,0.704,0.789,0.649,0.786,0.673,0.785
330,0.634,0.452,0.618,0.457,0.512,0.67,0.58,0.478,0.526,0.662,0.597,0.684,0.631,0.686,0.648,0.69,0.688,0.655,0.69,0.654,0.74,0.68,0.73,0.759,0.664,0.784,0.625,0.781,0.618,0.781
331,0.553,0.288,0.531,0.305,0.383,0.604,0.496,0.311,0.388,0.6,0.488,0.6,0.551,0.603,0.565,0.606,0.603,0.554,0.62,0.542,0.708,0.642,0.69,0.741,0.621,0.772,0.619,0.769,0.553,0.77
332,0.378,0.086,0.357,0.114,0.196,0.444,0.338,0.105,0.191,0.461,0.347,0.42,0.37,0.418,0.389,0.43,0.429,0.369,0.45,0.347,0.631,0.557,0.597,0.714,0.547,0.757,0.59,0.754,0.459,0.752
333,0.141,0.01,0.123,0.031,0.043,0.194,0.108,0.03,0.046,0.235,0.096,0.146,0.095,0.144,0.103,0.153,0.16,0.081,0.204,0.076,0.457,0.405,0.437,0.662,0.391,0.709,0.5,0.71,0.343,0.704
334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205,0.17,0.182,0.519,0.158,0.592,0.309,0.586,0.174,0.595
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.046,0.019,0.286,0.019,0.374,0.077,0.366,0.062,0.388
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,0.0,0.002,0.0,0.002,0.001,0.0,0.0,0.004,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,0.017,0.094,0.023,0.115,0.069,0.0,0.01,0.114,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,0.179,0.312,0.212,0.34,0.307,0.119,0.224,0.339,0.299,0.187,0.005,0.028,0.009,0.02,0.013,0.018,0.016,0.021,0.019,0.024,0.0,0.004,0.003,0.002,0.003,0.0,0.0,0.0,0.002,0.0
345,0.393,0.489,0.442,0.502,0.496,0.38,0.45,0.509,0.482,0.448,0.301,0.288,0.302,0.327,0.312,0.352,0.337,0.322,0.375,0.298,0.156,0.242,0.213,0.266,0.22,0.208,0.238,0.187,0.17,0.176
346,0.527,0.584,0.582,0.582,0.597,0.552,0.585,0.593,0.577,0.614,0.514,0.484,0.503,0.534,0.521,0.557,0.548,0.504,0.583,0.483,0.41,0.458,0.452,0.531,0.449,0.476,0.474,0.469,0.377,0.485
347,0.592,0.633,0.645,0.629,0.634,0.625,0.643,0.626,0.611,0.678,0.628,0.573,0.621,0.632,0.633,0.668,0.667,0.597,0.705,0.6,0.581,0.579,0.585,0.657,0.577,0.654,0.614,0.652,0.485,0.645
348,0.628,0.66,0.673,0.662,0.662,0.659,0.675,0.64,0.624,0.707,0.665,0.633,0.664,0.663,0.659,0.695,0.696,0.615,0.734,0.636,0.679,0.655,0.665,0.732,0.654,0.728,0.691,0.727,0.568,0.731
349,0.646,0.67,0.678,0.675,0.678,0.67,0.695,0.653,0.641,0.72,0.673,0.664,0.677,0.666,0.66,0.694,0.69,0.618,0.706,0.646,0.715,0.689,0.699,0.761,0.686,0.756,0.734,0.754,0.615,0.759
350,0.647,0.663,0.677,0.671,0.677,0.694,0.701,0.651,0.644,0.717,0.674,0.675,0.675,0.669,0.662,0.698,0.7,0.623,0.712,0.649,0.746,0.7,0.718,0.771,0.716,0.767,0.754,0.766,0.649,0.77
351,0.643,0.64,0.667,0.651,0.663,0.696,0.69,0.633,0.632,0.706,0.653,0.672,0.647,0.664,0.637,0.701,0.698,0.611,0.708,0.625,0.759,0.706,0.731,0.775,0.717,0.778,0.745,0.776,0.655,0.781
352,0.634,0.601,0.65,0.619,0.635,0.68,0.667,0.598,0.592,0.686,0.589,0.619,0.595,0.642,0.582,0.682,0.672,0.564,0.689,0.588,0.756,0.717,0.735,0.759,0.707,0.771,0.72,0.77,0.67,0.776
353,0.617,0.554,0.596,0.562,0.575,0.633,0.621,0.541,0.534,0.631,0.528,0.517,0.516,0.582,0.525,0.651,0.631,0.518,0.669,0.505,0.727,0.698,0.705,0.738,0.667,0.758,0.683,0.76,0.646,0.766
354,0.56,0.47,0.524,0.481,0.498,0.57,0.562,0.452,0.468,0.562,0.461,0.419,0.441,0.51,0.467,0.585,0.587,0.429,0.636,0.444,0.711,0.659,0.684,0.742,0.637,0.762,0.663,0.766,0.629,0.77
355,0.456,0.315,0.412,0.338,0.375,0.472,0.456,0.311,0.344,0.467,0.336,0.214,0.335,0.385,0.334,0.47,0.482,0.335,0.578,0.372,0.676,0.551,0.62,0.705,0.576,0.754,0.636,0.757,0.587,0.758
356,0.289,0.106,0.255,0.143,0.185,0.314,0.293,0.126,0.164,0.299,0.18,0.077,0.183,0.17,0.195,0.278,0.302,0.232,0.417,0.236,0.597,0.38,0.513,0.627,0.482,0.733,0.576,0.737,0.531,0.736
357,0.08,0.011,0.054,0.026,0.029,0.099,0.085,0.025,0.032,0.12,0.014,0.002,0.025,0.029,0.036,0.057,0.079,0.035,0.161,0.034,0.428,0.221,0.342,0.539,0.333,0.689,0.457,0.696,0.391,0.696
358,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.13,0.163,0.423,0.153,0.573,0.266,0.577,0.184,0.589
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.038,0.02,0.208,0.02,0.354,0.076,0.354,0.062,0.382
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,0.0,0.035,0.0,0.04,0.02,0.0,0.001,0.049,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,0.065,0.204,0.096,0.252,0.237,0.026,0.202,0.229,0.251,0.029,0.011,0.005,0.013,0.006,0.021,0.0,0.008,0.04,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,0.311,0.371,0.334,0.426,0.446,0.287,0.46,0.384,0.412,0.228,0.331,0.366,0.334,0.351,0.346,0.341,0.33,0.348,0.334,0.331,0.027,0.152,0.091,0.198,0.121,0.007,0.103,0.001,0.192,0.0
370,0.468,0.48,0.479,0.527,0.561,0.483,0.607,0.478,0.51,0.412,0.556,0.582,0.558,0.578,0.56,0.569,0.556,0.566,0.567,0.534,0.291,0.434,0.346,0.481,0.374,0.309,0.397,0.336,0.473,0.251
371,0.554,0.534,0.573,0.586,0.607,0.555,0.665,0.522,0.562,0.496,0.682,0.695,0.682,0.7,0.684,0.702,0.688,0.688,0.704,0.668,0.479,0.611,0.522,0.646,0.52,0.483,0.573,0.505,0.611,0.429
372,0.618,0.572,0.633,0.617,0.652,0.613,0.702,0.554,0.588,0.629,0.732,0.739,0.731,0.742,0.732,0.75,0.745,0.735,0.764,0.736,0.588,0.727,0.643,0.728,0.636,0.596,0.668,0.613,0.683,0.496
373,0.651,0.602,0.663,0.636,0.671,0.623,0.716,0.577,0.603,0.635,0.747,0.751,0.745,0.751,0.748,0.761,0.761,0.747,0.782,0.759,0.641,0.773,0.686,0.756,0.68,0.647,0.701,0.643,0.725,0.583
374,0.656,0.601,0.664,0.641,0.672,0.647,0.715,0.582,0.614,0.611,0.753,0.751,0.753,0.751,0.754,0.756,0.762,0.752,0.78,0.76,0.674,0.785,0.698,0.777,0.688,0.697,0.722,0.716,0.753,0.646
375,0.654,0.581,0.658,0.622,0.654,0.662,0.71,0.568,0.618,0.614,0.753,0.75,0.752,0.748,0.753,0.742,0.75,0.755,0.775,0.759,0.698,0.784,0.7,0.792,0.687,0.744,0.713,0.764,0.772,0.681
376,0.635,0.554,0.658,0.585,0.631,0.648,0.7,0.544,0.591,0.639,0.741,0.736,0.742,0.736,0.745,0.731,0.74,0.744,0.771,0.75,0.7,0.75,0.696,0.797,0.678,0.753,0.694,0.78,0.756,0.693
377,0.607,0.509,0.635,0.536,0.588,0.64,0.683,0.486,0.552,0.621,0.723,0.72,0.723,0.72,0.721,0.719,0.723,0.722,0.761,0.732,0.675,0.652,0.69,0.805,0.664,0.765,0.677,0.786,0.735,0.708
378,0.555,0.442,0.597,0.482,0.524,0.602,0.636,0.385,0.468,0.58,0.691,0.68,0.69,0.677,0.684,0.677,0.69,0.684,0.735,0.699,0.61,0.465,0.622,0.791,0.613,0.757,0.648,0.777,0.692,0.716
379,0.481,0.298,0.497,0.329,0.412,0.505,0.555,0.253,0.322,0.551,0.578,0.585,0.572,0.577,0.569,0.586,0.6,0.565,0.664,0.575,0.531,0.454,0.485,0.781,0.522,0.749,0.595,0.765,0.627,0.729
380,0.317,0.108,0.316,0.136,0.223,0.333,0.367,0.085,0.146,0.405,0.374,0.399,0.366,0.388,0.364,0.403,0.412,0.358,0.485,0.365,0.447,0.395,0.371,0.741,0.396,0.732,0.533,0.742,0.52,0.724
381,0.074,0.008,0.053,0.019,0.026,0.088,0.093,0.015,0.027,0.132,0.043,0.097,0.032,0.094,0.039,0.118,0.128,0.02,0.208,0.025,0.283,0.231,0.232,0.656,0.214,0.673,0.373,0.686,0.338,0.67
382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.101,0.06,0.485,0.061,0.522,0.193,0.535,0.141,0.529
383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.02,0.012,0.152,0.011,0.258,0.05,0.271,0.038,0.273
384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,0.0,0.027,0.0,0.029,0.016,0.0,0.001,0.033,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,0.093,0.165,0.145,0.2,0.226,0.069,0.199,0.188,0.218,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,0.338,0.355,0.402,0.41,0.451,0.346,0.456,0.365,0.401,0.453,0.234,0.213,0.226,0.209,0.212,0.214,0.209,0.199,0.172,0.179,0.033,0.242,0.131,0.088,0.16,0.004,0.098,0.0,0.223,0.0
394,0.541,0.483,0.597,0.529,0.594,0.579,0.636,0.475,0.521,0.664,0.447,0.439,0.452,0.462,0.447,0.454,0.46,0.399,0.407,0.365,0.184,0.532,0.357,0.414,0.404,0.311,0.374,0.294,0.495,0.251
395,0.638,0.546,0.689,0.581,0.645,0.678,0.704,0.534,0.585,0.735,0.612,0.61,0.607,0.615,0.59,0.627,0.616,0.562,0.502,0.496,0.397,0.709,0.552,0.627,0.586,0.557,0.579,0.557,0.667,0.499
396,0.681,0.576,0.718,0.609,0.668,0.722,0.73,0.574,0.62,0.754,0.67,0.672,0.661,0.674,0.653,0.684,0.669,0.64,0.578,0.581,0.523,0.79,0.651,0.732,0.67,0.689,0.679,0.69,0.75,0.637
397,0.703,0.597,0.738,0.64,0.687,0.742,0.747,0.601,0.638,0.758,0.698,0.696,0.686,0.706,0.684,0.687,0.683,0.667,0.659,0.646,0.578,0.82,0.689,0.77,0.716,0.734,0.723,0.737,0.792,0.694
398,0.72,0.606,0.752,0.646,0.699,0.746,0.758,0.613,0.634,0.764,0.714,0.696,0.697,0.704,0.693,0.683,0.691,0.686,0.681,0.678,0.606,0.83,0.721,0.786,0.75,0.756,0.752,0.763,0.811,0.721
399,0.744,0.599,0.765,0.649,0.693,0.748,0.756,0.592,0.607,0.749,0.704,0.663,0.699,0.666,0.698,0.644,0.695,0.695,0.652,0.693,0.609,0.831,0.738,0.787,0.766,0.763,0.766,0.769,0.815,0.747
400,0.744,0.578,0.758,0.623,0.68,0.728,0.743,0.554,0.585,0.753,0.673,0.607,0.668,0.627,0.68,0.628,0.635,0.683,0.598,0.68,0.564,0.828,0.741,0.789,0.762,0.766,0.762,0.771,0.811,0.758
401,0.727,0.519,0.737,0.584,0.649,0.696,0.724,0.488,0.541,0.751,0.625,0.557,0.632,0.57,0.64,0.49,0.559,0.645,0.525,0.652,0.557,0.814,0.729,0.785,0.732,0.762,0.743,0.766,0.798,0.756
402,0.69,0.426,0.705,0.493,0.584,0.663,0.69,0.383,0.453,0.722,0.576,0.426,0.577,0.441,0.586,0.393,0.482,0.592,0.51,0.604,0.506,0.794,0.684,0.779,0.689,0.755,0.706,0.758,0.774,0.748
403,0.575,0.255,0.584,0.317,0.437,0.562,0.567,0.216,0.293,0.63,0.436,0.245,0.432,0.265,0.445,0.225,0.343,0.441,0.394,0.459,0.444,0.744,0.606,0.762,0.621,0.739,0.667,0.745,0.732,0.729
404,0.35,0.059,0.348,0.101,0.213,0.352,0.347,0.049,0.126,0.445,0.197,0.069,0.205,0.102,0.211,0.082,0.178,0.219,0.209,0.228,0.351,0.601,0.486,0.717,0.494,0.702,0.582,0.708,0.626,0.694
405,0.01,0.002,0.007,0.0,0.003,0.012,0.019,0.003,0.004,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.195,0.341,0.259,0.606,0.272,0.625,0.414,0.631,0.406,0.621
406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.081,0.039,0.372,0.039,0.428,0.149,0.432,0.096,0.423
407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.004,0.0,0.003,0.0,0.002
408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,0.0,0.006,0.0,0.004,0.002,0.0,0.0,0.007,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,0.012,0.108,0.012,0.129,0.078,0.0,0.006,0.152,0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,0.183,0.254,0.147,0.298,0.21,0.161,0.129,0.34,0.302,0.179,0.065,0.031,0.055,0.045,0.06,0.057,0.059,0.068,0.132,0.097,0.012,0.003,0.017,0.0,0.021,0.0,0.009,0.0,0.007,0.0
418,0.417,0.363,0.357,0.424,0.338,0.441,0.302,0.474,0.44,0.363,0.333,0.269,0.316,0.298,0.32,0.356,0.365,0.29,0.44,0.339,0.3,0.212,0.31,0.191,0.307,0.017,0.305,0.014,0.295,0.006
419,0.548,0.427,0.487,0.481,0.432,0.585,0.414,0.534,0.504,0.437,0.501,0.447,0.473,0.461,0.471,0.512,0.526,0.424,0.621,0.486,0.543,0.417,0.535,0.527,0.538,0.473,0.574,0.485,0.55,0.472
420,0.619,0.479,0.567,0.527,0.494,0.629,0.48,0.553,0.531,0.486,0.58,0.529,0.554,0.557,0.567,0.593,0.617,0.528,0.707,0.584,0.689,0.569,0.66,0.696,0.656,0.67,0.733,0.68,0.71,0.666
421,0.641,0.504,0.598,0.544,0.528,0.651,0.532,0.56,0.532,0.496,0.602,0.597,0.603,0.623,0.614,0.66,0.678,0.597,0.75,0.636,0.742,0.648,0.718,0.764,0.716,0.752,0.793,0.764,0.782,0.752
422,0.646,0.489,0.598,0.531,0.528,0.641,0.55,0.523,0.503,0.49,0.625,0.651,0.628,0.683,0.637,0.731,0.722,0.626,0.78,0.659,0.756,0.729,0.739,0.786,0.714,0.779,0.806,0.787,0.788,0.779
423,0.623,0.447,0.592,0.494,0.505,0.622,0.539,0.483,0.477,0.499,0.646,0.691,0.638,0.715,0.643,0.759,0.741,0.627,0.776,0.667,0.772,0.794,0.746,0.8,0.699,0.797,0.815,0.804,0.776,0.795
424,0.596,0.374,0.548,0.414,0.443,0.608,0.503,0.401,0.417,0.521,0.658,0.698,0.636,0.718,0.629,0.75,0.75,0.606,0.78,0.644,0.777,0.8,0.739,0.805,0.69,0.8,0.805,0.807,0.763,0.797
425,0.542,0.263,0.483,0.296,0.341,0.58,0.437,0.28,0.324,0.505,0.639,0.671,0.618,0.697,0.626,0.732,0.743,0.569,0.767,0.607,0.786,0.799,0.757,0.818,0.705,0.816,0.811,0.825,0.733,0.813
426,0.442,0.125,0.388,0.155,0.202,0.556,0.352,0.134,0.182,0.491,0.571,0.6,0.555,0.619,0.553,0.666,0.671,0.483,0.663,0.514,0.754,0.761,0.728,0.786,0.678,0.784,0.775,0.795,0.702,0.783
427,0.266,0.028,0.231,0.047,0.081,0.4,0.21,0.034,0.056,0.332,0.405,0.422,0.384,0.461,0.386,0.496,0.49,0.318,0.496,0.336,0.676,0.646,0.634,0.742,0.6,0.754,0.714,0.769,0.647,0.753
428,0.067,0.004,0.055,0.002,0.008,0.099,0.052,0.003,0.005,0.08,0.118,0.152,0.102,0.163,0.103,0.193,0.207,0.079,0.268,0.103,0.506,0.405,0.445,0.629,0.437,0.675,0.564,0.693,0.485,0.676
429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.111,0.17,0.392,0.154,0.484,0.293,0.503,0.163,0.489
430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.038,0.001,0.091,0.006,0.131,0.006,0.083
431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
