BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t400,1.0442810116510695e6,133550.6235048584,-410206.3642353603,114005.8232934364,-172678.12849596667,7.539697751871389e-5,0.0,-2649.7712110851567,-118.19457517087459,-706185.0,10327.013876642799,90902.8341557801,-562.2743120999232,18258.400922128432,-8809.36217863262,6.873306287674775e-5,0.0,819.9964148123963,-26.608943155211016,-110910.0,219664.1540525816,88021.87416276107,-86223.10790593542,35766.18093046544,-43017.29046641138,6.994245604229013e-5,0.0,1829.7747962727603,-91.58563201566356,-215950.0
t401,752231.013685607,152017.7675345955,-97911.95689165746,148370.81800421522,-209871.6738475015,7.069900941838268e-5,0.0,-2649.7739586702396,-118.19458967355622,-742068.0,8062.925823563272,96296.20902475542,-568.9069697598121,22884.76365184731,-10822.378522674619,6.67152221927103e-5,0.0,819.9958692281524,-26.608938852637394,-116646.0,198452.8124615474,96102.67543654519,-32322.184355439873,36652.23772466027,-76020.73376526071,6.778480259952804e-5,0.0,1829.778089442087,-91.58565082091884,-224603.0
t402,424781.12928301777,248557.68919726775,-42496.069062921764,197660.58761034303,-66349.15407037364,7.68231284523712e-5,0.0,1010.0170714029426,-118.20009802028805,-763046.0,5045.249980984835,103427.05640603777,-525.5746029848484,28495.660395005256,-14688.762388795993,6.888560527827873e-5,0.0,819.9787660592614,-26.608620859860924,-122547.0,174971.68757157397,80403.27353405728,-15961.387525752116,48054.55815159,-48391.54447928581,7.077212578125511e-5,0.0,-1829.995837462204,-91.59147716042712,-237155.0
t403,150431.13382344865,511627.5034253577,-45811.96762569284,175894.7889088189,-69908.73204420577,6.603148777761869e-5,0.0,-2649.546389100739,-118.18015257039158,-719465.0,2426.3218619830864,104034.0520701956,-573.259318688333,33387.03179231329,-15133.51634207474,6.382002600218133e-5,0.0,819.9784943397011,-26.60861653254886,-124934.0,134385.2056722491,112505.20088021293,-0.06115340613934732,60926.031542257115,-54615.37335293128,6.6591419369499e-5,0.0,1829.5678947610375,-91.5715360378427,-254939.0
t404,43981.993355895305,580647.03207787,-42816.32611768001,117179.006362616,-65180.55040973559,7.770440924787878e-5,0.0,-1264.3070310823546,-48.84830850652166,-632498.0,657.163176544025,100639.19262106663,-620.6415945677946,28545.569072903014,-14396.652765565288,6.998895182890696e-5,0.0,819.9780262702059,-26.608602072459124,-115618.0,111704.3283967348,121652.75237479007,-0.04768168769140238,76271.28785504017,-39359.410308719736,7.400469215616907e-5,0.0,444.3290048121486,-22.239706434062533,-270691.0
t405,8831.059551865952,572625.2927389339,-17226.465078574365,81455.2011156211,-63909.04674743278,7.721285478847133e-5,0.0,-2649.8468836987254,-118.19476688228721,-579008.0,45.38735075396024,96924.75873137036,-516.5798068068032,19571.154254310655,-14319.090825584322,6.942666847618093e-5,0.0,819.978879903111,-26.608648600407484,-102499.0,42270.17302405641,169100.6119438262,-213.64466575699186,82516.35238840703,-25545.774641938184,7.387685975033742e-5,0.0,1829.8680037956146,-91.58611828187972,-269866.0
t406,8831.024617687433,559873.3976308018,-7193.680224447898,60647.673978657134,-87418.30860440125,6.806396271940043e-5,0.0,-2649.9093616204095,-118.1980970607108,-531972.0,45.338044712341926,95635.48445031181,-1545.1302628924543,14905.192842564691,-14243.25716612564,6.361094478467509e-5,0.0,819.9807239087386,-26.608690840096525,-95591.0,12750.335774868126,197153.54402989164,-3207.601679016733,59865.558891539724,-30156.176302537777,6.664080748337869e-5,0.0,1829.9286377116712,-91.58940622061428,-238144.0
t407,8831.056247225699,500637.7090518537,-2722.1438120670527,45490.06575575431,-71402.6402606611,7.64329773124892e-5,0.0,-2649.851804600544,-118.19524642372339,-478066.0,45.40720850342235,91694.13271893395,-505.8956499717876,11692.298759108995,-15969.314386026912,6.892794623289723e-5,0.0,819.9799420672176,-26.60865504939137,-87750.0,10996.99688681423,184895.4090523361,-1023.9015995451189,38017.18433113553,-29025.97400656073,7.213525341261676e-5,0.0,1829.8718625333263,-91.58659137433202,-205598.0
t408,8831.057893049963,479337.6269676089,-1994.9694436483853,32864.521842654314,-81996.20613808917,6.826575537128782e-5,0.0,-2649.8366466565503,-118.19453579907425,-434274.0,46.40717921101478,90713.85128123555,-94.38416233201221,8578.366469413859,-20784.61214953001,6.393325311177774e-5,0.0,819.9799768563835,-26.60865179984518,-79253.0,21198.84513386801,170881.3936916089,-1059.8252040052298,31283.239629450796,-32145.924094681504,6.60331315249246e-5,0.0,1829.8566698001669,-91.58588399922905,-191896.0
t409,8806.509285057504,422736.7592586899,-690.3940453478737,36092.66963387578,-80447.50240979204,0.002342661071570551,0.000217067972158769,-2631.674527891745,-117.36974757064823,-383749.0,49.54589974903849,88272.40809147069,-518.3855493961303,6681.301265242565,-31968.39106494415,0.0024238258383345633,0.00023010062395131912,819.1112634491467,-26.592551763553505,-63309.0,10864.019255121431,154329.10998200637,-2.762028385527094,37005.79376045312,-27748.949625937727,0.002359904788588649,0.00023433753980725441,1812.5632644425987,-90.77719580709473,-176169.0
t410,9588.318870328807,392473.1655189737,-1.6086687266883828,22226.596696317494,-70333.35947047318,0.0023524675331752704,0.00022092638667892516,-1485.1335778791843,-59.98193599801642,-352408.0,73.41512510425243,81368.68299081906,-2713.8500254586615,4048.8891932083816,-25632.641610678427,0.002438980951292284,0.00023168345448373707,819.0936253562089,-26.59196171562585,-57937.0,18525.909299285027,138362.4536191598,-1.5270057844805631,29570.847685777615,-29087.336169359063,0.002360500279607362,0.00023864187574034888,666.0399525229755,-33.389974282390575,-158003.0
t411,9600.419237119822,378630.1517093824,-2.0934936181682726,14316.860728879594,-61966.863137642096,0.0023369216281078705,0.00022085196927806711,-1477.8598085894575,-59.61778865722289,-339041.0,71.78536401239292,66644.79200246242,-13357.108429841626,2159.7679117722982,-2357.746354665992,0.0024222052829876656,0.0002303833432945875,819.0991726303927,-26.5923120073544,-53954.0,19147.08194316765,130223.98187147072,-1.8316693372466688,21147.081035078147,-30328.050934339502,0.0023618517062298588,0.00023939152380904658,658.7606359590651,-33.02547664986849,-140814.0
t412,9585.205200625302,363892.6498106242,-2265.241824178613,11751.204277562243,-46863.528329858505,0.002326641816516839,0.00022253957670457733,-1473.8732670568202,-59.418412072056945,-334567.0,70.12073815825603,68508.04114796799,-15797.75688071402,1675.232015455617,-2536.1451276770554,0.0024081470679414565,0.0002312459669462179,819.0978089977515,-26.592335937595013,-52712.0,18952.858510063095,123330.13074900063,-568.4825371178982,11586.196843677168,-28121.655540288844,0.002358400300141817,0.0002411010666052807,654.7754580590687,-32.82607613446193,-125801.0
t413,9693.468281861256,350311.05728135083,-2250.2722179416915,7924.784766173868,-33123.495586485034,0.002433439659328542,0.0001922625222725319,-1467.448201624935,-59.09694508413362,-331029.0,70.96567760690584,71850.65669236108,-19234.305896114296,1326.351249216649,-2791.177701557477,0.002519755871659696,0.0002477298524627841,819.0996845945009,-26.592469606675774,-52015.0,21120.906464383123,117341.64919215303,-1090.4746630636357,6156.205408076616,-26568.133106636004,0.002446131956389474,0.0002230590811270922,648.3485170304342,-32.50447547745785,-117576.0
t414,9633.914505855939,340121.29584875924,-2283.8078885000896,8257.257084879047,-19756.55835590548,0.0023039965205384413,0.00022686393360851957,-1452.7424663364136,-58.36125514559504,-334461.0,68.58216494178997,69054.66599662424,-16194.831336733536,741.6032951037421,-3031.5330450491324,0.002399010135605906,0.00023582362422452702,819.1029316505101,-26.592636685508875,-51431.0,21802.126625869623,114450.86703794159,-1065.3109349806714,5206.238829459077,-25275.79505477329,0.0023409763034276817,0.00024518292927546564,633.6395346859038,-31.768618460086163,-115720.0
t415,61900.97526750533,316530.01370280597,-20393.593656275327,13429.670563713778,-22650.490541509975,0.0023012833666034285,0.0002258818738904359,-2649.390630606292,-118.18722830579601,-346049.0,67.89980987544537,74425.44052065026,-21043.195616675996,993.7710628888962,-2903.0624412265306,0.0024135219945949672,0.00023761292375489777,819.7491339870003,-26.60511411979268,-52334.0,20470.49581143288,112207.02690857359,-1070.8392795079453,3783.185686990425,-23544.931102258666,0.0023510909064077385,0.00024613528294252767,1829.6414966192915,-91.58211418600332,-113583.0
t416,268990.91923654574,239320.1848495462,-121046.71262064677,14905.93100971628,-38944.59097258347,0.0023127027015506486,0.000226186602999157,-2649.5431297958276,-118.19090723826137,-360458.0,204.14140215773114,78617.80742771475,-25267.98983689918,1587.8104482130384,-2603.9662162689087,0.0024236594093780994,0.000239022338435214,819.8000615152228,-26.60594286137136,-53331.0,16820.183410343598,110590.02616892481,-1075.8060256173667,2746.6797298730194,-18616.24399260775,0.0023624859189051925,0.0002475171410534487,1829.7430682806046,-91.58496437689003,-112203.0
t417,552190.9303182894,213426.33796884495,-373264.8770387371,24796.170000724203,-26770.615321316767,0.0023926604336575855,0.00022439248054263557,-2648.7782237606725,-118.17031690429323,-387611.0,2127.0613842220428,70525.18071264017,-17333.671999384518,2610.591775668509,-2897.359744232949,0.002484965245593944,0.00024017398886805173,819.8010837889364,-26.605930105055712,-55825.0,18463.41640292655,106231.18889700937,-6210.327143037757,4359.922052037148,-11289.615606491012,0.002402066390118226,0.00024803480167192053,1828.977139971736,-91.56438679923752,-113292.0
t418,831850.9295375056,173962.22291353013,-584867.968750876,39776.38620290909,-32404.872091435544,0.0023394373995473832,0.0002217082389332654,-2641.711272952028,-117.9890948724366,-425557.0,4881.103267808717,65651.00768099295,-11006.49198816893,4155.146252505954,-3892.9641002794983,0.002451336693600014,0.00023969410228676804,819.802127428508,-26.605923147673185,-60581.0,43390.939407508646,105586.14150779329,-23836.320815214025,4995.404831138958,-15571.693504347477,0.0023563768076461174,0.00024835822471666055,1821.9091455235202,-91.38317172476341,-116295.0
t419,1.0548709236304983e6,153359.24425343683,-763246.6129627044,56007.94206052687,-37796.852097726594,0.002347811939317189,0.00021962834310428346,-2641.658792632893,-117.98865436244316,-460435.0,7534.410212146724,69128.55462971334,-13308.953697713683,6693.759306307595,-4552.969973219401,0.002450753066905126,0.00023947112227478448,819.8027564559923,-26.60591517739989,-66288.0,98258.18057014336,104562.24441597915,-80573.47250547043,8426.071657469352,-9811.500038879685,0.0023596842737143514,0.0002485390770013287,1821.856036176901,-91.38273918504326,-122592.0
t420,1.2177109192074093e6,147027.3713932735,-886029.2089622853,69007.60722465724,-50890.10294497302,0.0023094864998941373,0.0002173833442457643,-2641.600177634048,-117.98826232249083,-494067.0,9285.774277451437,74228.6692038198,-16086.338672932428,8857.49338189051,-5953.79691552186,0.0024064350881991517,0.00023808229645896748,819.8020102436417,-26.605921124174827,-71125.0,148055.0548193179,84842.58376446993,-100883.3288172503,13806.97783404866,-12446.70600180285,0.0023320802250534223,0.00024726856752528537,1821.7981673904064,-91.382341198316,-135105.0
t421,1.2778909329326751e6,135007.0026300299,-907744.4708172397,86206.66417470873,-59543.587587758615,0.002348384983928145,0.0002170837218631723,-2641.555839438162,-117.98805336113475,-529057.0,9626.911372373223,72462.95358621053,-10947.456860596705,11096.205769732649,-7198.812201923316,0.002434325883349412,0.00023909396281990563,819.801590794649,-26.60592321220454,-75833.0,188021.46271670808,81890.8650436366,-128747.9837391875,20902.911364589934,-14521.63009430603,0.002347111989564501,0.00024690623204243954,1821.754248643513,-91.38213014893019,-149276.0
t422,1.1964709350760158e6,140604.71724964754,-808101.9441543361,92551.86992221858,-71843.01199251579,0.0023523826175828847,0.00021670248744971087,-2641.58046722961,-117.98819753854004,-546923.0,9219.638984884,79281.56863643408,-15367.748381429654,13779.84994170769,-7752.507663831348,0.002432893070579859,0.000239448483910569,819.8017381460622,-26.605920776693207,-79954.0,221065.26442191916,87979.81441825443,-155194.34816471947,26973.91155899734,-19042.04127719179,0.002347338491020779,0.00024694572415363364,1821.7787290835474,-91.38227676184684,-163513.0
t423,1.024780932491466e6,150127.6049302743,-618712.3020512639,91873.44000518267,-92547.058282543,0.0023507107804502545,0.0002169267970721687,-2641.6309842343708,-117.9886706491959,-552763.0,8149.314499373278,78741.71917272244,-12932.146101422857,14556.895241409095,-8572.981424286936,0.0024300668922780213,0.00023952556501560514,819.8018693542317,-26.605919789715106,-80736.0,239451.10581620623,84504.44097263315,-155951.55891504895,32956.25988346454,-25264.69670837879,0.002344118610821389,0.00024709068764719027,1821.829114880139,-91.3827508594808,-177426.0
t424,792910.9202803299,157200.72891295544,-335575.4178748529,91157.99179527533,-144626.52908941408,0.002319251547634208,0.00021588652154995433,-2641.707170192637,-117.98938284812134,-558308.0,6466.885535464659,76010.57200070324,-8495.403425375056,15660.61958896241,-9356.873456080128,0.002406921589485552,0.00023855048695402146,819.8030325605856,-26.605914059031814,-81079.0,232388.42978970575,91280.45350754411,-140620.6828107869,37325.13708579453,-33310.86081112774,0.0023299108740326992,0.0002453120014037656,1821.9041376320515,-91.38346878908952,-188793.0
t425,499090.9273149175,220295.06336864622,-77796.3557001051,98491.94119976937,-168815.78152665784,0.0023529211796255154,0.00021652287969141146,-2641.8071288363335,-117.99009061023027,-568506.0,5874.411004245518,80895.86583623178,-14337.721949594385,16438.912158707564,-8077.6672688740355,0.0024303317977235196,0.00023955427215805453,819.8034670932208,-26.60591131412785,-81587.0,209788.70973724275,100454.93859307999,-100955.82044497937,37154.0004571599,-53322.45041053535,0.002343985793717475,0.00024716444176003786,1822.0036617431126,-91.38417929610243,-194850.0
t426,215908.47448799404,337257.5643484341,-1.3408474539167172,105896.83603561227,-94366.93207551741,0.0023877217966138697,0.0002162681704047764,1010.571728869969,-118.17627516336815,-565587.0,4222.9735519292635,83010.5458242746,-15798.56495711775,17971.657584435918,-7617.143573071358,0.0024352593854207964,0.00023915224352575112,819.1214360118607,-26.59253537824873,-82582.0,173722.54431711268,69580.16191019303,-25460.61249328396,39133.06714602468,-54171.88656694949,0.0023504053388881414,0.00024723182585438964,-1829.6931648818297,-91.58373978511942,-200882.0
t427,58503.1343552371,429263.0843304085,-1.420775218244923,121876.86353156486,-39847.06172899689,0.0023440712104253656,0.00021353634927068552,1010.5736320383785,-118.17589716442323,-570687.0,1822.599512610678,87608.41965691466,-19704.428356688597,16900.421075608032,-7075.537125791181,0.002406628913405989,0.0002367658024543197,819.1147486084047,-26.592148427573555,-80344.0,128289.28472779787,100812.71491719823,-10683.739948008173,42625.885073484584,-52661.87520900167,0.0023299846478479196,0.0002451128229237544,-1829.6883806467831,-91.58374873684967,-206461.0
t428,12344.0627026211,494182.3911984925,-1.9659024473273512,126636.18001372303,-46992.90054815642,0.0023898831167409396,0.0002115350924541881,-2639.9964656093157,-117.77359288562965,-583410.0,64.65138397724655,85202.97710555993,-15746.617996578949,19216.0915503463,-5952.657347873746,0.0024355052623483138,0.00023547856249663338,819.1459631498886,-26.593324642646337,-83577.0,87516.70269330728,112356.21402378415,-107.93374376929127,48237.47584596576,-40216.131675326375,0.00238343073026079,0.0002457541465816148,1820.850502459427,-91.1802682429833,-209516.0
t429,8801.645650190163,503420.2094208238,-7507.224243089695,114318.35598089296,-51118.653936666415,0.0023884065512733985,0.00020868598749256172,-2646.234877912569,-118.10058386718983,-565150.0,45.690935826762384,88186.87939221153,-1546.4323361292975,18310.885198368152,-20844.640147477952,0.002433697201598066,0.00023102877623315125,819.210222941869,-26.595925673734957,-84945.0,20629.77087340543,150531.50299191044,-3208.253042262141,51207.004513902786,-14709.547951299548,0.0023832493299921474,0.00024195322770654117,1827.0246549707,-91.50465819345487,-206186.0
t430,8802.425085168135,490665.5147978728,-6829.653741254967,94152.35001612421,-62759.14135721354,0.0023435686200165636,0.0002092566336791045,-2643.5334244043097,-117.96392078227261,-521270.0,46.45180470406759,88327.20830832195,-850.2030078758112,15067.364169343991,-23496.391895964196,0.0024094429168263778,0.0002295227935819116,819.1620217295117,-26.594033839987993,-79887.0,10861.688280493137,165619.9981229011,-2147.224909935834,54283.15796835886,-20389.623567248913,0.0023614815836385705,0.00023473039200338683,1824.3714026747982,-91.36988694228461,-209961.0
t431,8804.057199920977,449676.9679932897,-2233.6487133612472,75957.29553831964,-57146.666489833355,0.0023802322718906145,0.00021265348651855085,-2639.257103851523,-117.75100948328014,-472301.0,47.62953458069884,84927.3418428019,-1595.479606292124,12022.826866865762,-23135.8612804388,0.0024453521645012434,0.00023055864857789155,819.1331254497256,-26.593153744555718,-73059.0,14226.33667721327,159828.75897749988,-2.823951523889901,51265.101469805755,-22252.34189943117,0.002377613862830168,0.0002323203710494305,1820.1239784017976,-91.15785573872442,-204794.0
t432,9755.890877880714,422316.41470883164,-1.404237754315209,56107.667794019755,-62164.380382380994,0.0023738708253681186,0.00021565911698718206,-1483.3013497651816,-59.88999222130252,-424471.0,81.85622641707346,71934.34655252365,-14476.097526337759,10600.419650210595,-2951.0382722370273,0.00245057292481657,0.0002305180442507402,819.1029941457174,-26.592301454952135,-65982.0,29393.02201066788,142713.26047522735,-1.3648794044144184,43127.78032450276,-25708.601197604068,0.002374120511606705,0.0002337004142218536,664.1983556194642,-33.29769076635039,-190155.0
t433,10766.579247473517,395841.0509589132,-0.11181090861161334,18473.932985964053,-65611.14515875962,8.718673718971166e-5,0.0,561.2539821472384,-39.56028423008158,-359992.0,97.04496935633156,88870.64109227958,-19039.461599760813,3578.8244962994054,-17769.450161652476,7.91407937084843e-5,0.0,-819.9900266294775,-26.608840825694983,-54891.0,16949.263246258222,132513.59450135613,-0.12048100167708302,20076.950076904024,-25005.472022432084,8.214266571822116e-5,0.0,258.7360444822391,-12.951443404386595,-144780.0
t434,10340.413167499415,372743.4053097371,-0.16272896794226727,12702.80800794291,-50290.47704333909,8.72984602899794e-5,0.0,550.130263523735,-40.11705573247099,-346006.0,107.93696533956532,88870.36020170641,-27414.20374289639,2131.9753809344124,-10470.470106549526,7.948252939978044e-5,0.0,-819.9899310203862,-26.608838832983295,-52379.0,14306.77924880331,126441.87279169777,-0.19974067878732862,14166.0958485369,-24240.899676877503,8.203245255820974e-5,0.0,269.8596674966512,-13.508216899487689,-130930.0
t435,11773.072501280794,355432.9276238518,-2218.9875558545373,9736.706020362326,-36669.81596032217,8.721305720294344e-5,0.0,341.64883846487436,-50.55154680270505,-338345.0,120.96737670238427,88790.98104372987,-32634.995472915947,1441.8546536438932,-6334.209083715736,7.950281817929405e-5,0.0,-819.9897535639228,-26.608835193647515,-50538.0,26236.505756169165,116345.90796365423,-1114.694567830879,9784.844239152866,-30207.96167231976,8.174975151517968e-5,0.0,478.3409150990484,-23.942711609057525,-121499.0
t436,11482.782335729848,350461.2409369963,-2311.7570810101906,10076.8393495409,-29534.933414248306,8.215256364100985e-5,0.0,345.20152232995724,-50.37372317340336,-340469.0,126.9519985269301,87823.68396347255,-34331.21434686487,923.228820248116,-4448.051950843272,7.557885686058875e-5,0.0,-819.9897199440984,-26.608831830634337,-49248.0,21480.39118503436,112659.21029433988,-1086.3128373696559,6316.130974002586,-25293.442995325535,7.741410341690926e-5,0.0,474.78819761414115,-23.76489134276903,-114527.0
t437,12080.74573498747,356278.40437225986,-2278.1675491941464,10217.724667189499,-23050.59570809513,8.762712005944537e-5,0.0,404.3041073939173,-47.41570403036466,-353605.0,134.73526572060985,87817.80926081704,-34873.339416973395,943.2261736038624,-3313.832594353139,7.967115456361725e-5,0.0,-819.9899284916834,-26.608831825224765,-49862.0,18696.23421512714,111050.68161775256,-1073.3253407108778,4764.941544235115,-23024.411063241416,8.167407767802816e-5,0.0,415.6858210977661,-20.806872205139893,-110809.0
t438,10813.445089591267,373519.0669867994,-2240.2365433471946,16069.752911965583,-14603.163291984029,8.304157801608853e-5,0.0,459.77433731201364,-44.63956133172099,-383974.0,143.0523537906643,87834.46736943477,-33100.01769389014,850.4753554214373,-2565.378799593676,7.585140515643854e-5,0.0,-819.9898255364595,-26.608820085376113,-52316.0,14023.617121470163,110157.94826702075,-1072.933808092511,3975.4495903182615,-17455.265990641412,7.765799300486443e-5,0.0,360.21548822444583,-18.030741246344878,-109971.0
t439,10710.16745822491,401546.40533905785,-2307.041323831777,36594.93228263695,-9407.806800115875,8.368709637100178e-5,0.0,566.634313455994,-39.291340507621456,-437664.0,156.94572451236237,87841.76071196258,-27948.243181876252,1703.0346083857862,-2432.8991590633677,7.60489873245007e-5,0.0,-819.9899427164539,-26.60882187061114,-58474.0,13963.006934671394,109211.95870318521,-1073.832860313207,4252.716728888263,-14053.522690463107,7.784003272517702e-5,0.0,253.35562926045995,-12.682518637010313,-112541.0
t440,95562.8581290727,332876.3848876045,-2275.2033729694663,62707.037044024284,-5965.389528647918,8.398344517379609e-5,0.0,-1009.5097430802269,-118.17748635154385,-481778.0,46.771628414468815,77913.45987143017,-16323.88641883351,4011.438390856191,-2999.1849991888034,7.60505545053598e-5,0.0,-819.9896977449283,-26.60883593678432,-61802.0,10790.190495905728,108697.2340977875,-1073.9626904020529,5511.744365106696,-7256.137133120648,7.795354556567261e-5,0.0,1829.4994408251553,-91.56865041475952,-118407.0
t441,352212.69758868567,265090.241426811,-95966.37138200669,56795.93843570205,-82032.36977287794,8.312144445329934e-5,0.0,-2649.936837626027,-118.19952774450807,-493332.0,3624.4888898300237,88636.79212329665,-31992.257035718987,6422.747360684064,-4079.1034875556134,7.613863333628306e-5,0.0,819.940099357702,-26.608010378037434,-63406.0,16635.473995749642,108403.21352531278,-1075.6099491409022,11458.614974435754,-5956.097842808754,7.854102439128407e-5,0.0,1829.9967382683249,-91.59151736647064,-131204.0
t442,633642.698258803,233353.86045257654,-368908.0687144327,53736.891286917475,-56307.50632923693,8.843767851798493e-5,0.0,-2649.682094093814,-118.19294048641045,-492750.0,8713.710964087706,87849.34336304967,-33844.55887529641,7005.440627094679,-4810.267235167558,7.99391589252204e-5,0.0,819.9390948523562,-26.60801005057753,-65707.0,34340.34336167584,105589.01414673652,-7777.530513379041,20532.73947629767,-7082.724639083876,8.194123751994865e-5,0.0,1829.7429992414575,-91.58493043583292,-147340.0
t443,851352.7000246634,198613.00184120992,-553269.5008555165,54562.37368350455,-51097.71501530677,8.340828491758777e-5,0.0,-2649.6672522348217,-118.1925014168071,-497393.0,12414.598448989018,87848.65091843256,-35860.994272078424,6452.483312733389,-4954.068381685121,7.629815195739713e-5,0.0,819.9379116507062,-26.608005643017666,-66694.0,92213.93536721091,105589.020785918,-37324.29208157629,21968.18377808635,-27881.992769552828,7.839928332849456e-5,0.0,1829.7293405841158,-91.58449577378944,-156303.0
t444,982332.7010144484,176546.47785685502,-654522.0109250633,62833.76108537365,-54217.06881090496,8.845752367443174e-5,0.0,-2649.667802069901,-118.1924985677423,-510206.0,14743.131656602087,87846.94998669965,-36326.01811855854,7155.626538928132,-5802.019617190964,7.974802944590459e-5,0.0,819.9374863388192,-26.608003989755264,-68411.0,143072.54340567073,104605.71931930655,-94496.85710932373,21705.330132781637,-19874.881648139995,8.212360309100277e-5,0.0,1829.7303157310819,-91.58449457798703,-156750.0
t445,1.0425127006240757e6,165608.73195502738,-689876.1636801944,70832.03738660751,-61860.44588550208,8.851013120640352e-5,0.0,-2649.6679763749826,-118.19250366337316,-524449.0,16047.939688293023,87845.81640239885,-35054.43136363511,8402.094062167258,-6913.748821345101,7.973194438015844e-5,0.0,819.9379675777238,-26.608007494728906,-71121.0,174890.49019512418,102545.82125569884,-122944.83498362466,20730.198830748643,-19489.820888324208,8.204571810887193e-5,0.0,1829.730008797259,-91.58449616864426,-157470.0
t446,1.019502699892267e6,164721.87185295855,-651069.4321450199,72758.60016646184,-72045.87937191,8.85813725539447e-5,0.0,-2649.66796710241,-118.19250792535419,-531100.0,16332.62113219972,87845.58060543556,-32052.748946673622,9489.666532166297,-8325.44958318768,7.980057480899374e-5,0.0,819.9381973666156,-26.608009651794287,-74083.0,192678.47501749816,101986.70179803672,-135725.37028074358,23423.237720486846,-21570.189604563955,8.219771219725003e-5,0.0,1829.7297697357944,-91.58449827355992,-162531.0
t447,881442.6988567034,174813.80562425937,-490858.9499239185,75166.67614979908,-99774.37086582542,8.348657677504661e-5,0.0,-2649.667412903064,-118.19250372495767,-538022.0,15627.460214268176,87845.83003309359,-28018.59129864156,9736.557450558503,-10288.586772883911,7.626580272605479e-5,0.0,819.9383151347303,-26.608010144395816,-75696.0,212470.74082931725,102672.53764818893,-148028.91489307812,26848.264803063103,-26792.773064941586,7.851707581023475e-5,0.0,1829.7290977683335,-91.58449358056185,-168908.0
t448,660192.696912689,193298.17844887363,-195689.4308815704,90108.45038553259,-182127.03366571118,8.364884682726673e-5,0.0,-2649.6687646020837,-118.19251150680296,-563015.0,13915.632181647432,87846.41009381195,-22114.015943049275,10799.221900116938,-13504.579185781393,7.632075583005601e-5,0.0,819.9388975459776,-26.608013010606093,-77736.0,208712.71549321662,104149.14331445532,-135883.89832579964,28658.508318948814,-33709.6142415002,7.864957504864397e-5,0.0,1829.729867056106,-91.58449849619687,-173665.0
t449,438942.69643984066,222190.95469606173,-56444.00790500508,127242.45282424027,-127935.46433406549,8.382867987282583e-5,0.0,-941.6857627591537,-87.94603061195912,-602967.0,11084.225754862864,87845.30601404823,-6030.35616207296,14314.739650168038,-25628.2255490165,7.638834083612621e-5,0.0,819.91788565663,-26.60766228073902,-82379.0,179901.18960677166,100085.74771745926,-66648.56532140731,28533.242066824856,-64297.04364972501,7.867427668682631e-5,0.0,121.76787710252368,-61.338368331220096,-177635.0
t450,185832.76195237951,347119.2901053938,-2277.582750016863,167777.3180724406,-58582.56116781238,8.478603177706019e-5,0.0,2649.97375895915,-118.20004577507515,-642401.0,7242.37125912599,67347.01448177129,-8204.273895609544,22243.27802277521,-1655.7963285659177,7.668170399248717e-5,0.0,-819.9848618603014,-26.608746408569136,-86126.0,142070.4087404634,67122.27953518441,-20800.359671031438,37310.55168180929,-37300.30016123143,7.916760167606052e-5,0.0,-1829.9888970988482,-91.59129936650601,-186481.0
t451,37152.71405096598,504262.51134830806,-7018.667656501125,157268.8504652792,-54526.013349347464,8.329417199753624e-5,0.0,-1684.5932280858826,-109.80170225463051,-635345.0,2445.230734746164,68091.33460627215,-7911.940264910782,25370.929563203703,-0.026800132093395053,7.626834199449416e-5,0.0,-145.31529350585183,-18.212613857276075,-87832.0,95220.38744825812,105681.94950978427,-3207.6138755350994,47889.03796190981,-45997.08054358974,7.901091914603518e-5,0.0,1829.9085215917344,-91.58908839735444,-201325.0
t452,8832.757665599136,524821.5959844195,-5557.689104193174,105108.49473836161,-57750.14365480649,8.371768811291831e-5,0.0,-1009.8233449407599,-118.19236193435144,-574327.0,133.84155487023662,70826.85459915428,-6951.728876571934,21275.76009083774,-278.13382371623845,7.595073136463857e-5,0.0,-819.98486778871,-26.608745959480522,-84160.0,44862.89923781362,126160.01253869243,-1067.4347208633665,64380.670096124806,-20194.371820226504,8.009173083550724e-5,0.0,1829.80821272947,-91.58361597487091,-215880.0
t453,8832.801744958066,500731.78976646863,-0.4263651063743393,70448.50187851844,-59457.81835203692,8.319615636104142e-5,0.0,-1009.6640225208282,-118.18472241914105,-519427.0,133.67516486090344,70495.23845211613,-7063.728965872448,13374.842256357206,-1819.429298487044,7.552843165056055e-5,0.0,-819.9888622931155,-26.608815782111662,-74274.0,11291.229386851213,160401.52535629543,-0.29650022453722,66592.3761501967,-21588.9114425452,7.974816181620553e-5,0.0,1829.6528848139437,-91.57590663702939,-218434.0
